city_ascii,lat,lng,country
Grandview,38.8802,-94.5227, United States
Clinton,32.354,-90.3403, United States
Hermanus,-34.4096,19.2299,South Africa
Tatarsk,55.2219,75.9665,Russia
Bologoye,57.8722,34.0518,Russia
Ereymentau,51.6303,73.1049,Kazakhstan
Victoria,-32.61,-60.18,Argentina
Hervey Bay,-25.2887,152.8409,Australia
Londonderry,42.8796,-71.3873, United States
Riverside,39.7836,-84.1219, United States
Northport,33.2589,-87.5985, United States
Franklin,39.4931,-86.0542, United States
Sun City West,33.6693,-112.3575, United States
Columbine,39.5879,-105.0694, United States
Opelousas,30.528,-92.0851, United States
De Pere,44.4313,-88.0793, United States
Ongwediva,-17.78,15.77,Namibia
Karoi,-16.8196,29.68,Zimbabwe
Champlin,45.1702,-93.3903, United States
Yucca Valley,34.1234,-116.4216, United States
Caledonia,42.7986,-87.8762, United States
Greenville,33.1116,-96.1099, United States
Muskego,42.886,-88.1291, United States
Wyandotte,42.2113,-83.1558, United States
Edwardsville,38.7922,-89.9881, United States
Walpole,42.1465,-71.2555, United States
Sevierville,35.8873,-83.5678, United States
Puerto Varas,-41.33,-72.99,Chile
South Salt Lake,40.7056,-111.8986, United States
Newport,41.4803,-71.3205, United States
Holt,42.6416,-84.5307, United States
Harvey,41.6076,-87.6521, United States
Socorro,6.4603,-73.27,Colombia
Hanahan,32.9302,-80.0031, United States
Canyon Lake,29.8761,-98.2611, United States
West Memphis,35.1531,-90.1995, United States
Hudson,42.7639,-71.4072, United States
Ponca City,36.7235,-97.0679, United States
Windham,41.7102,-72.1671, United States
Walker,42.9858,-85.7442, United States
Madaoua,14.0762,5.9586,Niger
Chantilly,38.8868,-77.4453, United States
Lincoln,-34.88,-61.5399,Argentina
Somerset,40.5083,-74.501, United States
Farafangana,-22.8166,47.8332,Madagascar
Westmont,41.7948,-87.9742, United States
McDonough,33.4399,-84.1508, United States
Ontario,44.0259,-116.976, United States
Palmetto Bay,25.622,-80.3222, United States
Collinsville,38.6769,-90.0059, United States
Kakonko,-3.2796,30.96,Tanzania
Burlington,42.6749,-88.2724, United States
Branson,36.651,-93.2634, United States
Topki,55.2802,85.6108,Russia
Veinticinco de Mayo,-35.43,-60.18,Argentina
Emporia,38.4028,-96.1924, United States
Homer Glen,41.6044,-87.9497, United States
Waverly,42.7401,-84.6353, United States
Fountain Hills,33.6073,-111.7398, United States
Chesapeake Beach,38.6881,-76.5448, United States
Victoria,-38.2395,-72.34,Chile
Palm City,27.1736,-80.2861, United States
San Benito,26.1298,-97.644, United States
Bainbridge Island,47.6439,-122.5434, United States
Watsa,3.04,29.53,Congo (Kinshasa)
North Laurel,39.1286,-76.8476, United States
Elk River,45.3314,-93.567, United States
Norton Shores,43.1621,-86.2519, United States
Tocopilla,-22.09,-70.19,Chile
Inkster,42.2935,-83.3148, United States
South Plainfield,40.5748,-74.4153, United States
Fresno,29.5357,-95.4693, United States
Aldan,58.603,125.3894,Russia
Coronado,32.664,-117.16, United States
Freeport,42.2892,-89.6348, United States
Baubau,-5.4699,122.6163,Indonesia
Brookings,44.3022,-96.7859, United States
Hastings,40.5963,-98.3914, United States
Kernersville,36.1065,-80.0847, United States
Trotwood,39.7927,-84.3165, United States
Denison,33.7672,-96.5807, United States
Waycross,31.2108,-82.3579, United States
North Platte,41.1266,-100.764, United States
Lincolnia,38.8158,-77.1543, United States
Rosemount,44.7465,-93.0662, United States
Scotch Plains,40.6332,-74.3739, United States
Seal Beach,33.7542,-118.0714, United States
Xinxing,47.1601,123.8,China
Tifton,31.4625,-83.5205, United States
Simsbury,41.8729,-72.8256, United States
Haines City,28.11,-81.6157, United States
Saint-Laurent-du-Maroni,5.4976,-54.0325,French Guiana
Thomasville,30.8394,-83.9783, United States
Ridgeland,32.4236,-90.1481, United States
North Potomac,39.0955,-77.2372, United States
Keystone,28.1312,-82.5999, United States
Erie,40.0404,-105.0397, United States
Fairland,39.0804,-76.9527, United States
Fort Dodge,42.5098,-94.1751, United States
Middleborough,41.8803,-70.8745, United States
Ottumwa,41.0196,-92.4186, United States
Candler-McAfee,33.7267,-84.2723, United States
Calabasas,34.1375,-118.6689, United States
Loma Linda,34.0451,-117.2498, United States
Labasa,-16.4166,179.3833,Fiji
Marysville,40.2276,-83.3594, United States
Avon Lake,41.4945,-82.016, United States
Mequon,43.2352,-87.9838, United States
Plainview,34.1911,-101.7234, United States
Fort Washington,38.7339,-77.0069, United States
Madisonville,37.341,-87.5034, United States
Forest Grove,45.5244,-123.1101, United States
Hudson,44.9639,-92.7316, United States
Al Jawf,24.2,23.29,Libya
Medford,40.822,-72.9859, United States
Frederikshavn,57.4337,10.5333,Denmark
Faribault,44.2985,-93.2787, United States
Grootfontein,-19.5666,18.1166,Namibia
Fairfax,38.8531,-77.2997, United States
As Sulayyil,20.4623,45.5722,Saudi Arabia
Westford,42.5864,-71.4401, United States
Gusinoozersk,51.2808,106.5004,Russia
Farmington,40.9846,-111.9064, United States
Dunkirk,42.4803,-79.3323, United States
Kalachinsk,55.0487,74.5683,Russia
Wilsonville,45.3107,-122.7706, United States
Dinuba,36.5453,-119.3987, United States
Vero Beach South,27.6164,-80.413, United States
Kourou,5.16,-52.6499,French Guiana
Easton,42.0362,-71.1103, United States
Brandon,32.2778,-89.9896, United States
Rolling Meadows,42.0747,-88.0253, United States
Ilion,43.0114,-75.0396, United States
Cranford,40.6564,-74.3036, United States
Zion,42.4598,-87.8509, United States
Cottage Lake,47.7466,-122.0755, United States
Heber,40.5068,-111.3984, United States
Zorgo,12.243,-0.611,Burkina Faso
North Haven,41.3818,-72.8573, United States
Port Angeles,48.1142,-123.4565, United States
Pooler,32.1043,-81.2568, United States
Charles Town,39.2745,-77.8632, United States
Centerville,39.6339,-84.1449, United States
Jardim,-21.4799,-56.15,Brazil
Diu,20.7197,70.9904,India
Hoh Ereg,41.0955,111.4408,China
Fria,10.3804,-13.55,Guinea
Guanhaes,-18.78,-42.95,Brazil
Khromtau,50.2699,58.45,Kazakhstan
Conway,33.8403,-79.0422, United States
Bay Point,38.0328,-121.9616, United States
Nchelenge,-9.3496,28.73,Zambia
Mansfield,42.0163,-71.2187, United States
Greeneville,36.168,-82.8198, United States
Derby,37.5571,-97.2552, United States
Halfmoon,42.864,-73.7275, United States
Ayapel,8.3304,-75.15,Colombia
Bogotol,56.2165,89.5184,Russia
Dudinka,69.4182,86.225,Russia
Forest Lake,45.2536,-92.9583, United States
Palatka,29.6493,-81.6704, United States
Tash-Komur,41.3419,72.2314,Kyrgyzstan
Benbrook,32.6787,-97.4638, United States
Socastee,33.6871,-79.0086, United States
Nazca,-14.83,-74.94,Peru
El Seibo,18.764,-69.035,Dominican Republic
Mount Pocono,41.1225,-75.3582, United States
Half Moon Bay,37.4688,-122.4383, United States
Wilmington,42.5609,-71.1654, United States
Jacksonville Beach,30.2782,-81.4045, United States
Bondo,3.81,23.67,Congo (Kinshasa)
Rockingham,34.9386,-79.7608, United States
Van Buren,35.448,-94.3529, United States
L'gov,51.6948,35.2744,Russia
Pelham,33.3114,-86.7573, United States
Greenbelt,38.9953,-76.8885, United States
Plainsboro,40.3377,-74.5879, United States
Palm River-Clair Mel,27.9239,-82.3791, United States
Belton,38.8193,-94.5334, United States
Wadsworth,41.0279,-81.7324, United States
Ellensburg,46.9994,-120.547, United States
Yarmouth,41.6768,-70.2248, United States
Roxbury,40.8822,-74.6522, United States
Romulus,42.2237,-83.366, United States
Acton,42.4843,-71.4378, United States
Gallup,35.5183,-108.7423, United States
Bloomingdale,27.8784,-82.2624, United States
Loves Park,42.3365,-88.9975, United States
Converse,29.5091,-98.3084, United States
Wekiwa Springs,28.6984,-81.4251, United States
Medford,39.8639,-74.8231, United States
Wright,30.4444,-86.642, United States
Camas,45.6003,-122.4306, United States
Lincolnton,35.4747,-81.2385, United States
Shelbyville,38.2066,-85.2306, United States
Auburn Hills,42.6735,-83.2447, United States
Baglung,28.2667,83.5833,Nepal
Westchase,28.0597,-82.611, United States
Dubasari,47.2631,29.1608,Moldova
Quarai,-30.38,-56.4599,Brazil
Mount Gambier,-37.8313,140.765,Australia
Sugar Hill,34.1081,-84.056, United States
Bethany,45.5613,-122.837, United States
Gitega,-3.426,29.8436,Burundi
Crystal,45.0377,-93.3599, United States
Macia,-25.0195,33.09,Mozambique
Oakdale,37.7616,-120.8471, United States
Meadville,41.6476,-80.1468, United States
Laguna Beach,33.5449,-117.7613, United States
Watertown,43.1893,-88.7285, United States
Morton Grove,42.0423,-87.789, United States
Columbus,41.4361,-97.3561, United States
West Springfield,38.7771,-77.2268, United States
Siwah,29.2,25.5167,Egypt
Farmington,44.6572,-93.1687, United States
Montgomery,40.426,-74.6791, United States
Lengir,42.1899,69.8799,Kazakhstan
Avon,41.4485,-82.0187, United States
Hingham,42.2176,-70.8854, United States
Arnold,39.0437,-76.4974, United States
Auburn,44.085,-70.2492, United States
Seymour,38.9477,-85.8912, United States
Venice,27.1164,-82.4135, United States
Onondaga,42.9687,-76.2168, United States
Makinsk,52.6404,70.41,Kazakhstan
Sechura,-5.5596,-80.82,Peru
Saginaw,32.8657,-97.3652, United States
Gyegu,33.0166,96.7333,China
Hunters Creek,28.3611,-81.4357, United States
Okemos,42.7057,-84.4135, United States
Anthem,33.856,-112.1168, United States
Vega Baja,18.441,-66.3993,Puerto Rico
Tumwater,46.989,-122.9173, United States
Solon,41.3864,-81.4401, United States
Roanoke Rapids,36.4452,-77.649, United States
Greenfield Town,42.614,-72.5985, United States
Silver Firs,47.8635,-122.1497, United States
North Augusta,33.5214,-81.9547, United States
Inta,66.0374,60.1674,Russia
Taylors,34.9157,-82.3124, United States
Lisle,41.7922,-88.0883, United States
Montrose,38.469,-107.8589, United States
Chalmette,29.9437,-89.966, United States
Yako,12.954,-2.263,Burkina Faso
Pittsburg,37.4129,-94.6984, United States
Webster Groves,38.5866,-90.3544, United States
Hastings,44.7318,-92.8538, United States
Kenmore,47.7532,-122.2459, United States
Oxford,39.5061,-84.7434, United States
Willoughby,41.646,-81.4084, United States
Tunuyan,-33.5662,-69.0167,Argentina
Canton,42.175,-71.1264, United States
Harriman,35.9306,-84.5603, United States
East Patchogue,40.7704,-72.9817, United States
Roselle,41.9807,-88.0862, United States
Dolton,41.6284,-87.5979, United States
Braidwood,41.2696,-88.2234, United States
New Brighton,45.0658,-93.2061, United States
Lathrop,37.809,-121.313, United States
Tashtagol,52.7918,87.8677,Russia
Griffin,33.2418,-84.2747, United States
Brent,30.4729,-87.2496, United States
San Miguel de Papasquiaro,24.8304,-105.34,Mexico
East Peoria,40.6734,-89.5419, United States
Machesney Park,42.3666,-89.0266, United States
Farragut,35.8731,-84.1822, United States
Gjovik,60.8,10.7,Norway
Munster,41.5469,-87.504, United States
Elizabeth City,36.2942,-76.236, United States
Garden City,40.7266,-73.6447, United States
Acworth,34.0565,-84.6709, United States
Onega,63.9271,38.0771,Russia
Maracaju,-21.61,-55.18,Brazil
Andoany,-13.4,48.2666,Madagascar
Armidale,-30.5123,151.6675,Australia
Oytal,42.9153,73.2549,Kazakhstan
Lysander,43.18,-76.3745, United States
Kemi,65.7333,24.5817,Finland
Westerly,41.3635,-71.7897, United States
Owen Sound,44.5666,-80.85,Canada
Hopewell,37.2915,-77.2985, United States
Taupo,-38.693,176.0771,New Zealand
Highland,41.5484,-87.4588, United States
Dawmat al Jandal,29.8153,39.8664,Saudi Arabia
Winchester,42.4518,-71.1463, United States
Jenks,35.9981,-95.9737, United States
Fremont,41.3533,-83.1146, United States
Radcliff,37.8205,-85.9366, United States
Vernon,41.1973,-74.4859, United States
Campoalegre,2.69,-75.33,Colombia
Whyalla,-33.025,137.5614,Australia
Northdale,28.1058,-82.5263, United States
Belabo,4.9337,13.3,Cameroon
South Elgin,41.9906,-88.3134, United States
Wareham,41.7662,-70.6999, United States
Patterson,37.4738,-121.1438, United States
Corsicana,32.0821,-96.468, United States
Morris,40.796,-74.4945, United States
Sale,-38.1096,147.06,Australia
Granite Bay,38.7601,-121.1714, United States
Le Ray,44.0771,-75.7975, United States
Aranyaprathet,13.6824,102.4969,Thailand
Auburn,41.3666,-85.0559, United States
Corcoran,36.0847,-119.5612, United States
Baturite,-4.3296,-38.88,Brazil
Maple Heights,41.4094,-81.5625, United States
Pyrgos,37.6837,21.45,Greece
Edgewater,28.962,-80.9415, United States
Bloomington,34.0601,-117.4013, United States
Guilford,41.3345,-72.7004, United States
Ar Rutbah,33.0385,40.2845,Iraq
Prairie Village,38.9874,-94.6362, United States
Lebu,-37.6096,-73.65,Chile
Port Hueneme,34.1617,-119.2036, United States
Waynesboro,38.0674,-78.9014, United States
Summit,40.7154,-74.3647, United States
Bristol,41.6827,-71.2694, United States
Baraki Barak,33.9667,68.9667,Afghanistan
Demba,-5.5096,22.26,Congo (Kinshasa)
Christiansburg,37.1411,-80.4028, United States
Hudson,41.2399,-81.4408, United States
Niskayuna,42.803,-73.873, United States
Southold,41.0435,-72.4184, United States
Winter Gardens,32.8376,-116.9268, United States
Pace,30.6187,-87.1667, United States
Mandan,46.829,-100.887, United States
Djibo,14.099,-1.627,Burkina Faso
Eseka,3.6504,10.7666,Cameroon
Kihei,20.7653,-156.4454, United States
Brownwood,31.7124,-98.9766, United States
Qarazhal,48.0253,70.7999,Kazakhstan
Ruskin,27.7065,-82.4209, United States
Marina,36.6812,-121.7894, United States
Barnegat,39.7666,-74.2773, United States
Warrensburg,38.7619,-93.7277, United States
Kizel,59.0644,57.6343,Russia
Union Hill-Novelty Hill,47.6788,-122.0284, United States
Clarksburg,39.2314,-77.2617, United States
Greenfield,39.7937,-85.7738, United States
West Melbourne,28.0693,-80.6734, United States
Katoomba,-33.7069,150.32,Australia
Simpsonville,34.7291,-82.2572, United States
Keene,42.9494,-72.2997, United States
Darien,41.7447,-87.9823, United States
Lower,38.9819,-74.9088, United States
Allison Park,40.573,-79.9603, United States
Northfield,44.4551,-93.1697, United States
Bedford,42.9407,-71.5302, United States
Bloomingdale,41.9497,-88.0895, United States
Geneva,41.8833,-88.3242, United States
Aracuai,-16.8596,-42.0699,Brazil
Puerto Suarez,-18.9496,-57.85,Bolivia
Augusta,44.3341,-69.7319, United States
Sun City Center,27.7149,-82.3569, United States
Frauenfeld,47.568,9.108,Switzerland
St. Andrews,34.051,-81.1057, United States
Watertown,41.616,-73.1177, United States
Clinton,41.1395,-112.0656, United States
Stoneham,42.4741,-71.0972, United States
Chester,37.3531,-77.4342, United States
Eastmont,47.8968,-122.1817, United States
Naples,26.1505,-81.7936, United States
Lyndhurst,40.7964,-74.1099, United States
Dickinson,46.8918,-102.7924, United States
Ensley,30.5261,-87.2735, United States
Green Valley,31.8437,-111.0172, United States
Fort Walton Beach,30.4249,-86.6193, United States
Toguchin,55.2377,84.3777,Russia
Mukwonago,42.8566,-88.3269, United States
Ramona,33.0474,-116.8767, United States
Rose Hill,38.7872,-77.1085, United States
New Castle,39.919,-85.3697, United States
Watertown,44.9094,-97.1532, United States
Villa Park,41.8864,-87.9779, United States
Vanersborg,58.363,12.33,Sweden
Lewistown,40.5964,-77.573, United States
Lakeside,32.856,-116.904, United States
Trussville,33.6404,-86.5818, United States
Del City,35.4483,-97.4408, United States
Marietta,39.4241,-81.4465, United States
Duarte,34.1609,-117.9504, United States
Darien,41.0786,-73.4819, United States
Montville,40.9135,-74.3594, United States
Frederickson,47.0914,-122.3594, United States
Belton,31.0525,-97.479, United States
South Holland,41.5977,-87.6022, United States
Prichard,30.7735,-88.1301, United States
Mount Vernon,40.3854,-82.4732, United States
Affton,38.5499,-90.3263, United States
Clarksville,38.3221,-85.7673, United States
Park Forest,41.4817,-87.6868, United States
La Porte,41.6077,-86.7137, United States
Marshall,32.537,-94.3515, United States
Kobilo,16.15,-13.5,Senegal
Bellview,30.462,-87.312, United States
Rancho San Diego,32.7624,-116.9197, United States
Siloam Springs,36.1844,-94.5318, United States
Lincoln,41.9171,-71.4505, United States
Smithfield,41.9015,-71.5308, United States
South Euclid,41.5239,-81.5245, United States
Gardner,38.8158,-94.93, United States
Piqua,40.1504,-84.2438, United States
Arvin,35.1944,-118.8306, United States
Johnston,41.6857,-93.7174, United States
Manicore,-5.8122,-61.2975,Brazil
Carrboro,35.9259,-79.0877, United States
Hays,38.8816,-99.3219, United States
Golden Valley,44.9901,-93.3591, United States
Jacksonville,39.7292,-90.2316, United States
Biddeford,43.4673,-70.4511, United States
Perrysburg,41.5377,-83.6413, United States
Lebanon,44.5317,-122.907, United States
Mukilteo,47.9094,-122.3035, United States
Shimanovsk,52.0024,127.6975,Russia
Gaffney,35.0742,-81.6558, United States
Owosso,42.9955,-84.1759, United States
Palatka,60.1,150.9,Russia
Hazel Dell,45.6797,-122.6553, United States
Lutz,28.1396,-82.4467, United States
Somers,41.3058,-73.725, United States
Jefferson,41.0003,-74.5531, United States
Johnstown,40.3499,-104.9481, United States
Lino Lakes,45.1679,-93.083, United States
Clayton,35.6594,-78.4503, United States
Union City,33.5942,-84.5628, United States
West Deptford,39.8431,-75.1851, United States
Amsterdam,42.942,-74.1907, United States
Ludlow,42.1921,-72.458, United States
Nixa,37.0459,-93.2953, United States
Sidney,40.2891,-84.1667, United States
Ardmore,34.1943,-97.1253, United States
Orchards,45.6888,-122.5305, United States
Fort Atkinson,42.9253,-88.8441, United States
Antsohihy,-14.8661,47.9834,Madagascar
Kruje,41.519,19.797,Albania
Lexington,33.9891,-81.2195, United States
Mustang,35.3917,-97.7246, United States
Hyde Park,41.8011,-73.906, United States
Happy Valley,45.4382,-122.5143, United States
Shelbyville,35.4987,-86.4516, United States
Oxford,33.5966,-85.869, United States
Olean,42.0819,-78.4321, United States
Elko,40.8387,-115.7674, United States
Crest Hill,41.5724,-88.1128, United States
Bayou Cane,29.6244,-90.751, United States
